x	y
1.59845271577274	-2.84316221472729
1.60316605010999	-3.07686119220352
1.60764917735729	-2.80770531757889
1.61183852354184	-2.58123281037946
1.6229162325354	-2.51213848541378
1.62689578298569	-2.99814940043671
1.62295537068056	-3.05280490935817
1.62451865945424	-2.95479583482027
1.63261628781217	-2.91235040122788
1.63454961473481	-2.83190825051454
1.63113574942437	-2.7554473671098
1.6225128826102	-2.69142178190742
1.62488914038776	-2.63095454336717
1.65281175899822	-2.67458597881078
1.6534370587105	-2.78993666714997
1.6394223585017	-2.56690027642662
0.769818796819571	-3.24461104248806
1.65651557581114	-2.72151934663088
1.6510399793097	-2.59859947958137
1.67073682812484	-2.87293055515198
1.66820528837614	-2.54595051641168
1.6503952025766	-2.63176987349994
1.6632931034011	-2.50987066525205
1.68252094587113	-2.74686082353127
1.67999446255294	-2.92224251410119
1.68206485898926	-2.58387576171808
0.771195603100473	-2.95536880137519
1.68631374905009	-2.81486575386879
1.67983046223552	-2.63833920985531
1.68972375667547	-2.51934248476422
1.68960465549713	-2.68690651463229
1.69059359895817	-2.61465775727186
0.772678717619236	-3.31590900141293
0.791716131852908	-2.73248464871924
0.792884940499249	-2.64051886237996
0.788836545660921	-2.85647189654245
0.802325688289287	-2.98270463763981
0.790638671073559	-2.55142948677592
0.794510128563438	-3.21140433459767
0.804984633306738	-2.69111218374333
0.793114088080486	-3.18211346151828
0.809617007903711	-2.58629011575596
0.787727772368747	-2.5124319953075
0.804569927946154	-2.90147943023321
0.823354522543916	-2.79395859397079
0.715896253056336	-2.95260236583784
0.823577354461356	-2.6180872784327
0.80408109868128	-2.94043890343747
0.816056384751555	-2.51843010099473
0.835185891241728	-2.86078739628993
0.844387795734136	-2.55033909614072
0.868359031488971	-3.22066520233066
0.838046441716742	-2.90026892457657
0.844337058056318	-2.94516199203026
0.847510271257505	-2.51152595114053
0.721600887219239	-2.90006174366511
0.856706177195662	-2.73718602774859
0.84863416064308	-2.67609349973228
0.866407239412489	-2.59854651254744
0.866402112259088	-2.70939094937237
0.8775095405258	-2.98093490427243
0.870726017647947	-2.64825512685119
0.865489159697269	-2.91333138247975
0.875281475394416	-2.87156241851785
0.877287548162954	-2.7834492749009
0.716795187643044	-2.84260892454406
0.883758009919369	-2.51958517280488
0.879254638698569	-3.16378991780411
0.904439340175109	-3.28321854991814
0.904292406273548	-2.57019405717491
0.903100636862192	-2.95775826536588
0.900128942712996	-2.75105705572649
0.903824601303754	-2.6756391336358
0.900569199635761	-3.17657643405852
0.89839901745232	-2.63062198424556
0.725619069535661	-2.78960500290875
0.906487380401671	-2.5086522002382
0.907159562288271	-3.12978305807106
0.918988438596337	-3.24983328153174
0.920028131280823	-2.99460381169121
0.932296731372034	-2.6927237742941
0.928736616183244	-2.52089754335098
0.929438926031786	-2.76295980070125
0.929851374009708	-3.20302635583025
0.712414326126996	-2.75425645193624
0.947510656867742	-2.61220537627936
0.935676888236053	-3.27089821192413
0.950404570108319	-2.95102418936038
0.965895404117624	-2.72738826349433
0.950274691670238	-2.55106722089604
0.951090471927635	-2.98005654250172
0.962725344337244	-3.23020810775746
0.971733686255739	-3.25399665644835
0.959702273833706	-3.28467754650423
-0.290593484025216	-3.03213461722428
-0.144257765989636	-2.76722070980421
-0.143331668311561	-2.73379428649165
-0.142680967147861	-2.53594036813677
-0.130317816378941	-2.8116624171841
-0.139521594921412	-2.7034202797001
-0.146105993595654	-3.27051456237056
-0.135409233644168	-3.21983753614614
-0.117648849611165	-3.11573483146778
-0.13523866631688	-3.03234759096097
-0.130868514074599	-2.66052995970568
-0.287384940243896	-2.9630904475483
-0.134850435295256	-2.61903061196295
-0.118624892706201	-2.88293301173246
-0.120905821360111	-3.18370278508653
-0.12419659860722	-2.97897995580244
-0.127182311299109	-3.28442890005311
-0.119741580420936	-3.15313632750728
-0.128369335722276	-2.51155111370984
-0.118192061137265	-2.59689619199204
-0.112949397038975	-2.94708118040519
-0.12054486070695	-2.56578326375199
-0.290465353484436	-2.88468406868704
-0.118762243595654	-2.74282679603533
-0.110466584176947	-2.67363768436574
-0.106841433936566	-3.26223917174556
-0.0962355795910739	-3.23101093274341
-0.109611485029717	-2.91197595287673
-0.111677371436564	-3.07243448424556
-0.107909735866713	-2.63561968645144
-0.088085893384438	-3.01514112433471
-0.108057462728702	-2.76630930868376
-0.0961833142784485	-2.54757243830539
-0.290602718658789	-2.84372962313444
-0.103086025282714	-3.20429342998731
-0.0876703906856093	-3.05505164204023
-0.0984435973981022	-2.73017126309171
-0.0801280158719138	-2.84652700674964
-0.102680253096402	-2.70024608772916
-0.0940799877156309	-2.50930112668742
-0.0827695978369789	-2.81192223061485
-0.0913101839365567	-3.12632510924556
-0.0894993132814861	-2.58045696084984
-0.0832620488559144	-2.97841684311652
-0.280650989760005	-2.81254079915654
-0.0742221800869274	-2.94376948764229
-0.0847787744977921	-2.64568097659249
-0.0636466510975779	-3.18229402777406
-0.048712543399553	-3.13032972258023
-0.0769581381891413	-2.5277439773727
-0.0601786800630322	-2.78275635401105
-0.0752233273189162	-2.60876536659849
-0.079856622212958	-2.88600217640394
-0.0805984756966538	-2.75832833233972
-0.0724853693179242	-2.69806391069834
-0.274267240067132	-2.78276668965957
-0.0651371684256148	-2.6637894682784
-0.0491903872714943	-2.73474491490774
-0.0545369181398598	-3.08035584413567
-0.049224246436566	-2.57465323424555
-0.0546518032547425	-2.92493306379101
-0.0482302983731842	-2.87048040560705
-0.042220741066636	-2.63822006002121
-0.0510241236199676	-2.52623640837219
-0.0450181166288672	-3.01184444017505
-0.0075990331745075	-3.06499414075147
-0.286280118978702	-2.73943738101522
-0.0352682144598191	-2.94615765527269
-0.0292439443038575	-2.51232370225504
-0.0293440381032326	-2.97514021341222
-0.0278379886725943	-2.68539136992102
-0.0262743766448921	-2.89183617695389
-0.0164564107051461	-2.54301238442541
-0.0218173399239561	-2.80160795675955
-0.0247022127451544	-3.09673984313228
-0.0224975599286239	-2.62243746043603
-0.0253889028693095	-2.59322706465491
-0.286076428976244	-2.68279832353127
-0.0142651239618203	-3.00352418331963
-0.0107678510877207	-3.03080367029207
-0.00253228215085244	-2.9208762890925
0.0116013607909267	-2.75432977452991
0.00518203462705458	-2.86248859706861
-0.00387209431391966	-2.70889438990593
0.00842337696379758	-2.57158547830406
0.00984280088291456	-2.82182736581011
0.00157723671773624	-2.62432010436275
0.00755576348407061	-2.51819638900746
-0.283065884950076	-2.64910628886268
0.00541010547230059	-2.96874833122831
0.0229564772966739	-3.1477169218387
0.0308103517777241	-2.67476997952857
0.0251718659146292	-3.01894508692413
0.0472162394168691	-3.11424689727895
0.0470891413475272	-2.87387926407509
0.038841523912275	-2.7237315409316
0.0358720218784541	-2.62236234024372
0.0437351789666636	-2.51328327456814
0.048874037494798	-2.94754317671826
-0.280077327598889	-2.60101198299305
0.0342463151576382	-2.91102846069483
0.0352641896867851	-3.20588182730722
0.0473750366058354	-2.9866849518266
0.0618734098134368	-2.78965379228127
0.0464181420148861	-2.83791467617469
0.0629210478713347	-3.07746565339174
0.06346305064136	-3.02590404593387
0.0752565517562047	-2.7062728018015
0.0792857695890774	-2.65659353873274
-0.282136076793705	-3.44713286594198
0.0702741704136614	-2.89163520010459
0.0823700211617791	-3.14903716281698
0.0776351285634433	-2.81692170015464
0.0839208966357319	-2.75041678846242
0.0816014583868068	-2.91973755829446
0.0908178514933695	-2.60408685287613
0.0931454370698219	-2.98834650002031
0.0833228847109737	-2.84634090501058
0.0819713247554859	-2.51163657447734
0.10237249558471	-3.04935007297863
-0.288359536070708	-2.53636702997726
0.0995930289301867	-2.87771856126267
0.112037669031061	-3.11747703145779
0.110637492629628	-2.95020956551033
0.114206443552376	-2.63235905559511
0.11503156751693	-3.08112389194905
0.119460525388831	-2.8276565035457
0.108234086896772	-2.72523135924556
0.117508047949862	-2.78068623848838
0.111568064825818	-2.67976918412179
-0.274974863212883	-2.51168695135082
0.117881607436672	-3.02010536892865
0.134768130075535	-2.91467303851302
0.134831410764846	-2.70222894414017
0.130163654468042	-2.74559936911398
0.134767755051534	-2.97308540190429
0.132820638863059	-2.86684038312196
0.14332327384367	-2.66341604766739
0.150917454294941	-3.00927610967585
0.160479357490644	-2.63299417054824
0.156684997575411	-2.76948098499405
-0.263686613675127	-3.01832367950699
0.167591252674811	-2.60089468122423
0.15301826212508	-3.06956676164282
0.161220198007882	-2.80589686850481
0.185519486852208	-3.10395503905838
0.170974972313438	-3.02781436705806
0.16570557974687	-2.85022142026627
0.172912528925757	-2.73706446612961
0.174501303812605	-2.69974054736848
0.183929495847387	-2.95575460384432
0.159257877504118	-2.87656676708454
-0.260411430141012	-2.84423218161398
0.165088963790716	-2.50796573424555
0.178701915067862	-2.90195425747564
0.19033622810047	-2.58247504173012
0.189530150548357	-3.05120635139379
0.198354667447802	-2.8238413958905
0.200588281169445	-2.76430062271729
0.190371363682488	-2.66245792174556
0.221830292096271	-2.99542394068094
0.211952568353126	-2.89300855989006
-0.26891530062111	-2.71072525677774
0.230887601927208	-3.04892368706139
0.245318552476476	-3.0887300005499
0.240111351389523	-2.92951804402816
0.271356687709229	-2.96814224922766
0.247755320871129	-2.90004305796351
0.282909641178115	-2.91658457025473
0.269031346948651	-3.04792955963466
0.291714075931857	-3.03620110474417
0.291262824250339	-3.07426839998038
-0.255862495284489	-3.04940528637689
0.295370827715978	-2.88697791644894
0.322536281383556	-3.02436920540917
0.340670897558532	-2.97092337824065
0.345123967849148	-2.91928481001776
0.345864578291696	-2.87538251413686
0.361170520129704	-2.84109826436604
0.370434739253668	-2.80113571530616
0.372326740405541	-3.01640734608766
0.383243756780352	-2.88905919702129
-0.261451456604952	-2.8981621599256
0.385992558542689	-2.82089363880987
0.390643299434991	-2.95672935236482
0.401178973620475	-2.90890887825696
0.404260729524978	-2.85644455035133
0.415201722198127	-3.02835799285565
0.429240304174257	-3.08236991181973
0.41041956424305	-2.93043615293487
0.423817735019476	-2.82358429537192
0.428017869389123	-2.96903941543822
0.432955852247645	-2.88821807150318
-0.263496278810663	-3.24539735145179
0.431699404131621	-2.9287132484501
0.46292048235626	-3.06395446793234
0.457020327649602	-2.85542004233955
0.450997366783341	-2.81502357128744
0.473657683017912	-2.99906966379814
0.466046083676162	-2.7636074663309
0.459373301905977	-2.91137560993616
0.471553222586763	-2.94301948788987
0.471948483055627	-2.70319278502681
0.487654376751841	-2.8894818121441
-0.256559188521507	-2.75960364447722
0.491254920230105	-2.81364551154441
0.501065750448817	-2.72482944375552
0.488769639433002	-3.0988766264557
0.500048751859858	-2.85372409242272
0.505030203927255	-2.78385905545137
0.492635879765359	-2.91127102270709
0.522082633629289	-3.03724598690513
0.514536823785441	-2.9387632728556
0.515375488946503	-2.68734923978991
-0.268518231263158	-3.41024851965018
-0.259094499601119	-2.62618830808522
0.517269042826257	-2.65912383721029
0.556057857265813	-2.99168613548567
0.531814025324572	-2.90133143515649
0.549734514978965	-2.78579508998185
0.527695189979625	-2.7396018433496
0.541152331846263	-2.82901871193916
0.556226212181187	-2.86106073744521
0.55446097611879	-2.64459295403338
0.54400157903514	-2.60996308094366
0.560776383719258	-2.71354297129872
-0.259778381875535	-2.54814741251108
0.572889841485839	-2.91225087582878
0.568169464983185	-2.58329688136489
0.588350272794209	-2.61533252110453
0.590868495498917	-2.83231049231006
0.581221366544206	-2.77122820419748
0.591160272996206	-2.6548924346132
0.60342156528543	-2.94385947127875
0.58833568154698	-2.96861709741427
0.588267362359737	-2.54689595911328
0.588510372704064	-3.31726749205806
-0.25132067153384	-2.9621136549654
0.611004511928641	-2.75781784944633
0.618527973414757	-2.57612377389314
0.614503926071883	-2.87598331237056
0.602717569861781	-2.67881345524003
0.611211729173192	-2.80117267022116
0.616016050494039	-2.71512765595374
0.624211878831673	-2.51676234100521
0.620166276439249	-3.28187428203967
0.628256692510192	-3.31684702764833
0.616137686392619	-3.00458634145195
-0.255243160910247	-3.21470230222801
0.629492622292531	-2.97512971835927
0.630267258003329	-2.92248609797506
0.64079470112091	-2.83581609942755
0.637096080293851	-2.67799504890858
0.630581263431857	-3.3480767539824
0.655352354173189	-2.64705681656262
0.665716478652406	-2.59184909352788
0.648628894755142	-2.79400139648649
0.657192463488684	-2.74914941883857
-0.228500502879861	-3.1030567458435
0.669132543294928	-2.89899099730796
0.671493301640361	-2.53317392449281
0.662762546718191	-3.28946950762991
0.668202383998221	-2.94147315045932
0.675501001088186	-2.84990184191882
0.669365113931327	-2.97614220790776
0.676259507114573	-3.33177721329385
0.680637604656333	-2.72178204799783
0.686168160725238	-2.6213070803994
0.686305412422904	-2.798546977881
-0.246470966049827	-3.2696283723671
0.688170390387761	-2.67821488965096
0.692661318194119	-2.98826580526828
0.692609626620431	-3.30182907621447
0.694523149396765	-2.87672875507889
0.695871212547814	-2.76499088072993
0.697597477961025	-2.94884016948652
-0.246189581136015	-2.99562689374009
-0.250291624664264	-2.67714395460941
-0.252132356555613	-2.7305847818646
-0.251514687613032	-2.64868264601026
-0.280190984125959	-3.34726349702964
-0.246296910271511	-3.32733011531352
-0.226850493413593	-3.38674114612584
-0.234225948169239	-3.18544871691882
-0.240455321106531	-2.58250936048317
-0.233580530777225	-3.13034296638841
-0.240313877890372	-2.79519930252001
-0.227321577985684	-2.61046593103397
-0.244958940314113	-2.50833244342923
-0.223331932247376	-3.43625965316447
-0.222363417333348	-2.8869737714706
-0.278689684404142	-3.29666683306102
-0.227092170964866	-3.29522988518895
-0.230089230410918	-3.15891725668146
-0.229783421968477	-2.69878050596542
-0.22174306404473	-2.93922981928161
-0.221063619220253	-2.51663428477747
-0.205859107747798	-3.05921190679599
-0.226832549132645	-3.02430113559359
-0.225255271292475	-2.74347546047034
-0.22054288482942	-2.54107120299555
-0.21265809383916	-3.24307125372608
-0.290885675994573	-3.25152150082014
-0.221551245310437	-2.83499628041672
-0.20818768547597	-2.64695896084654
-0.195912325140263	-3.36761320723938
-0.210994790418042	-2.56908046225481
-0.189007875242652	-3.2087814143337
-0.207646052603963	-2.78367126838652
-0.186231060179459	-3.32816504177396
-0.208387170431536	-3.27338658851691
-0.199615472398101	-2.90595626910132
-0.282932603337017	-3.19502208322746
-0.191276356616974	-3.00138685752734
-0.188321519720873	-3.14555764601026
-0.201535522089543	-2.96889157379779
-0.205214136142445	-2.72895608351026
-0.179973567088737	-2.80730676685425
-0.202963964700807	-2.69044023230255
-0.184170670534762	-2.8556305952175
-0.167989871436561	-3.17367078035211
-0.18079425455344	-2.71698562060919
-0.172724076599607	-3.29270659135607
-0.27366130421958	-3.14498175232732
-0.187863063202137	-2.60366074537315
-0.18301995405151	-2.52142096951854
-0.173899510682887	-3.03301599849188
-0.179755402873688	-2.75786164554795
-0.182150027686561	-2.56118047242123
-0.156177255909761	-3.08907204778529
-0.182529801992118	-2.93522107117971
-0.166652596661791	-3.24476190541672
-0.180119060748162	-2.66174460652816
-0.163819288729798	-2.68140323424556
-0.282823085907516	-3.08180601562523
-0.160716304268519	-2.9622804386024
-0.170744047703849	-2.90578759484463
-0.163760256370338	-2.61502285345085
-0.15554533782629	-2.6426180661942
-0.155780650584546	-2.58688249433524
-0.155550449645119	-2.5124526994862
-0.149267337256873	-3.00537784362056
-0.145063618880329	-2.85810313199607
-0.15064388014558	-2.55975716611031
-0.145128844454185	-2.91598903408035
-1.2035260373961	-2.70829312491135
-0.657151361383455	-2.91309898538364
-0.672523050448909	-2.77973463856654
-0.662465498459213	-2.75289140172128
-0.655226998008892	-2.65523054032522
-0.657774980395395	-2.61825534532304
-0.652762990441353	-2.95108436434148
-0.653730626326535	-2.82728591303528
-0.668030280919325	-2.7252071135559
-0.650689918785048	-2.70260351833646
-0.65058841100943	-2.79363431150686
-1.19913066444732	-2.56139315360039
-0.635565599964167	-2.54653575916886
-0.637163741117412	-2.7359245108413
-0.634029793685364	-2.8478113532647
-0.623036662880416	-2.60807749059583
-0.621283102791601	-2.77872712473925
-0.623487343863033	-2.68495907064262
-0.615747543351731	-2.86918440391136
-0.620834472302903	-2.64253411295842
-0.617415891844729	-2.96490929291902
-0.61817972828014	-2.57930607991594
-0.611787589831451	-2.82328777792453
-0.608680653771636	-2.91688364874208
-0.60923942372883	-2.74000258059226
-0.606938964178497	-2.7096132896891
-0.602854588807887	-2.99524600768306
-0.600402015564676	-2.66748113682563
-0.58815294560825	-3.48741438823652
-0.586343585204681	-2.56320237373831
-0.590345972079945	-2.952822983786
-1.18431436271563	-2.66158128657113
-0.589844239834449	-2.79447816822443
-0.578418837042314	-2.59253404148375
-0.585615504882512	-2.62909775493812
-0.581393824966824	-2.87781331169512
-0.577783398222273	-2.83687756460269
-0.576448306894079	-2.72446772566713
-0.576454828411201	-2.69523079312237
-0.579068661330183	-2.75816520233067
-0.566231187005755	-2.98648746276118
-0.568493539041064	-3.46051170490472
-1.17977749738115	-2.5960659389055
-0.573206258893606	-2.65891880555139
-0.565401851977462	-2.9140003236255
-0.556389045964863	-2.81528442528329
-0.55317893817098	-2.78634268207753
-0.552186706286669	-2.95080483354963
-0.556333095595214	-2.86647121801959
-0.540378327527208	-2.61608697185179
-0.537203265624342	-2.75097639929772
-0.529794290421833	-3.48117755400823
-0.5450837114942	-2.66739364310722
-1.16044411767499	-2.62653488933815
-0.544059934601457	-2.70648219036257
-0.532968579859308	-3.43889300758246
-0.507201728054213	-2.91108964005787
-0.533953109410319	-2.8430741526129
-0.53040425499821	-2.55392035753322
-0.515539100888617	-2.69416543458802
-0.523483240659253	-2.97250912972875
-0.518200207975028	-2.8068038752712
-0.506474177603963	-2.86232541899225
-0.509700676521312	-2.66191170882183
-1.14442703721196	-2.71409718895812
-0.506936670009935	-2.72974307799556
-0.503891810337123	-2.5734178525929
-0.494997855785122	-3.42297604515926
-0.492709830703369	-2.76957230883822
-0.49626957440686	-2.82300479674556
-0.495472897202575	-2.63533886272745
-0.491996036402547	-3.48756554291902
-0.47710906391444	-3.37217687915706
-0.471952377775303	-3.47597251669991
-0.477389285499065	-2.58953311705805
-1.15596372888209	-2.54000265918502
-0.476492068702186	-2.69175886575596
-0.471536527394505	-2.82295003623154
-0.471081364100222	-2.53818141567896
-0.475936501707643	-2.72610155879375
-0.472520072778849	-2.6274432405375
-0.457773908060766	-2.94511554017708
-0.443257227677798	-2.85815419848118
-0.460771005980895	-2.78330729058791
-0.433802498027994	-3.46622492116685
-0.450070436220614	-2.64760962959439
-1.1491952014244	-2.75527983096089
-0.443243987700008	-3.42563836529394
-0.444486622674191	-3.3880670646911
-0.444141982671681	-2.67546829190925
-0.435212179604875	-3.34104896444358
-0.450583197228426	-2.73189725998085
-0.443780648875588	-2.51819820375775
-0.452259901722911	-3.17282497158036
-0.425892041450908	-2.89135156189978
-0.443356324097451	-2.6099691377109
-0.44174755586279	-2.57299412393134
-1.14774562943829	-2.67057994812964
-0.426949388482015	-3.28286630242737
-0.429630496436566	-3.31234073424555
-0.437089378015507	-3.1449517539824
-0.430739816803694	-2.8160459352945
-0.423052052559015	-3.25232359457718
-0.42232613043862	-2.7773354294616
-0.417651118049029	-2.54722513465206
-0.416491247222723	-3.21105224498979
-0.429038020578197	-3.17620607759319
-0.416117704985787	-2.92303920412898
-1.2912004814665	-2.61993242586232
-1.140508792335	-2.59142724140702
-0.422691575982022	-2.73770295015465
-0.418565674797414	-2.69681173218188
-0.420517006455647	-3.04321591315777
-0.416743641543796	-3.00785263102839
-0.3975838627493	-3.07866433463165
-0.405055612792943	-2.94698148391311
-0.419452104056887	-2.64795988531507
-0.402331594077452	-3.40571567281043
-0.40791538015749	-3.15121609761765
-0.403510399295804	-2.82942834421623
-0.401178331334179	-2.58615672720631
-0.409706738906436	-2.50651618605278
-0.396003084861	-2.97543960884362
-0.389162107291064	-2.6267473090146
-0.395054967120601	-2.52204223058106
-0.374399456040223	-3.36103356961141
-0.395470838150445	-3.1103825189481
-0.397337868500323	-3.31503499808784
-0.394120190585497	-3.04841619967108
-0.388659205346599	-3.45216447992029
-1.13122749834012	-2.78079449376332
-0.383697503648101	-3.2527298568417
-0.385878016277829	-2.80039504972175
-0.387365573158121	-2.66041591201502
-0.380403570564475	-2.72416474859875
-0.391504637920079	-2.689323048806
-0.380181483278669	-3.48319702536398
-0.372990899397088	-2.85526669538864
-0.383625589805462	-3.20152399453519
-0.381464810840995	-3.00621711928711
-0.380774348338733	-2.76708597881077
-1.13008015574108	-2.81235806272299
-0.370422785838734	-2.90469212690859
